payment_id,account_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,source_row_number,exact_duplicate_flag,payment_id_rows,payment_accounts,payment_times,payment_statuses,payment_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,reference_row_count,reference_account_count,payment_reference_collision_flag,is_valid_recovery,event_at_utc
PAYMENT0000113,ACC0012275,2026-02-10 22:16:58,TXN0000023957,85110.5,SUCCESS,UPI,VND0000011,113,False,1,1,1,1,0,account_master,BRW0007836,1,0,BRW0001495,2.0,2.0,1,1,2026-02-10 22:16:58
PAYMENT0000114,ACC0008580,2026-07-10 07:57:49,TXN0000005284,42394.51,SUCCESS,NACH,VND0000013,114,False,1,1,1,1,0,account_master,BRW0010107,1,0,BRW0007029,1.0,1.0,0,1,2026-07-10 07:57:49
PAYMENT0000115,ACC0021164,2026-07-04 14:25:01,TXN0000025858,28357.11,SUCCESS,CASH,VND0000003,115,False,1,1,1,1,0,account_master,BRW0003512,1,0,BRW0006708,1.0,1.0,0,1,2026-07-04 14:25:01
PAYMENT0000116,ACC0012686,2026-06-30 00:28:08,TXN0000013196,96611.95,PENDING,UPI,VND0000005,116,False,1,1,1,1,0,account_master,BRW0007703,1,0,BRW0010107,1.0,1.0,0,0,2026-06-30 00:28:08
PAYMENT0000117,ACC0022626,2026-01-28 17:27:58,TXN0000033472,106170.53,SUCCESS,NACH,VND0000014,117,False,1,1,1,1,0,account_master,BRW0002114,1,0,BRW0009574,2.0,2.0,1,1,2026-01-28 17:27:58
PAYMENT0000118,ACC0018912,2026-04-09 22:33:35,TXN0000009916,89269.84,FAILED,CASH,VND0000005,118,False,1,1,1,1,0,account_master,BRW0010513,1,0,BRW0003592,2.0,2.0,1,0,2026-04-09 22:33:35
PAYMENT0000119,ACC0019441,2026-07-21 18:01:32,TXN0000012978,143973.69,FAILED,UPI,VND0000008,119,False,1,1,1,1,0,account_master,BRW0000391,1,0,BRW0005394,1.0,1.0,0,0,2026-07-21 18:01:32
PAYMENT0000120,ACC0014978,2026-02-26 10:36:49,TXN0000035050,144611.91,SUCCESS,NACH,VND0000004,120,False,1,1,1,1,0,account_master,BRW0011446,1,0,BRW0009618,1.0,1.0,0,1,2026-02-26 10:36:49
PAYMENT0000121,ACC0024517,2026-02-09 22:05:13,TXN0000033172,105222.83,FAILED,CARD,VND0000012,121,False,1,1,1,1,0,account_master,BRW0006537,1,0,BRW0010321,1.0,1.0,0,0,2026-02-09 22:05:13
PAYMENT0000122,ACC0018554,2026-06-14 05:41:54,TXN0000004794,87572.57,REVERSED,CASH,VND0000001,122,False,1,1,1,1,0,account_master,BRW0006535,1,0,BRW0007823,1.0,1.0,0,0,2026-06-14 05:41:54
PAYMENT0000123,ACC0027777,2026-01-25 15:00:13,TXN0000040424,58320.03,SUCCESS,NETBANKING,VND0000002,123,False,1,1,1,1,0,account_master,BRW0009922,1,0,BRW0011148,1.0,1.0,0,1,2026-01-25 15:00:13
PAYMENT0000124,ACC0011628,2026-02-27 10:37:38,TXN0000010911,133659.09,SUCCESS,CARD,VND0000003,124,False,1,1,1,1,0,account_master,BRW0010633,1,0,BRW0011723,2.0,2.0,1,1,2026-02-27 10:37:38
PAYMENT0000125,ACC0014112,2026-03-18 04:53:34,TXN0000062170,24816.58,FAILED,CARD,VND0000012,125,False,1,1,1,1,0,account_master,BRW0006333,1,0,BRW0005931,1.0,1.0,0,0,2026-03-18 04:53:34
PAYMENT0000126,ACC0011241,2026-07-28 05:34:43,TXN0000014493,14717.2,SUCCESS,UPI,VND0000001,126,False,1,1,1,1,0,account_master,BRW0005138,1,0,BRW0005558,1.0,1.0,0,1,2026-07-28 05:34:43
PAYMENT0000127,ACC0007928,2026-03-22 19:15:50,TXN0000025967,107676.46,SUCCESS,CARD,VND0000012,127,False,1,1,1,1,0,account_master,BRW0011151,1,0,BRW0011684,2.0,2.0,1,1,2026-03-22 19:15:50
PAYMENT0000128,ACC0022102,2026-04-15 20:05:59,TXN0000061690,92738.61,SUCCESS,NACH,VND0000004,128,False,1,1,1,1,0,account_master,BRW0008615,1,0,BRW0010180,1.0,1.0,0,1,2026-04-15 20:05:59
PAYMENT0000129,ACC0022762,2026-07-23 05:14:58,TXN0000015007,114632.19,SUCCESS,CARD,VND0000011,129,False,1,1,1,1,0,account_master,BRW0001079,1,0,BRW0000960,1.0,1.0,0,1,2026-07-23 05:14:58
PAYMENT0000130,ACC0010924,2026-07-05 03:07:17,TXN0000054519,10714.46,SUCCESS,UPI,VND0000010,130,False,1,1,1,1,0,account_master,BRW0002408,1,0,BRW0007950,1.0,1.0,0,1,2026-07-05 03:07:17
PAYMENT0000131,ACC0006859,2026-05-31 18:19:35,TXN0000064354,24623.99,SUCCESS,NETBANKING,VND0000012,131,False,1,1,1,1,0,account_master,BRW0007844,1,0,BRW0011264,3.0,3.0,1,1,2026-05-31 18:19:35
PAYMENT0000132,ACC0020395,2026-03-14 22:04:25,TXN0000035347,138332.2,SUCCESS,CASH,VND0000006,132,False,1,1,1,1,0,account_master,BRW0009338,1,0,BRW0001156,1.0,1.0,0,1,2026-03-14 22:04:25
PAYMENT0000133,ACC0023881,2026-01-26 00:21:28,TXN0000029567,67061.94,SUCCESS,UPI,VND0000008,133,False,1,1,1,1,0,account_master,BRW0002892,1,0,BRW0003867,2.0,2.0,1,1,2026-01-26 00:21:28
PAYMENT0000134,ACC0004943,2026-02-15 15:50:58,TXN0000042539,98708.8,FAILED,UPI,VND0000004,134,False,1,1,1,1,0,account_master,BRW0006230,1,0,BRW0007627,3.0,3.0,1,0,2026-02-15 15:50:58
PAYMENT0000135,ACC0025827,2026-06-04 09:45:32,TXN0000066232,113857.83,FAILED,CASH,VND0000004,135,False,1,1,1,1,0,account_master,BRW0009895,1,0,BRW0001601,1.0,1.0,0,0,2026-06-04 09:45:32
PAYMENT0000136,ACC0005203,2026-03-01 09:24:19,TXN0000063268,79219.31,FAILED,UPI,VND0000012,136,False,1,1,1,1,0,account_master,BRW0000396,1,0,BRW0011321,1.0,1.0,0,0,2026-03-01 09:24:19
PAYMENT0000137,ACC0001791,2026-05-01 09:23:30,TXN0000000498,20209.41,FAILED,CARD,VND0000009,137,False,1,1,1,1,0,account_master,BRW0001811,1,0,BRW0000377,1.0,1.0,0,0,2026-05-01 09:23:30
PAYMENT0000138,ACC0000697,2026-03-20 06:02:34,TXN0000044389,86074.85,SUCCESS,NETBANKING,VND0000015,138,False,1,1,1,1,0,account_master,BRW0009745,1,0,BRW0011940,2.0,2.0,1,1,2026-03-20 06:02:34
PAYMENT0000139,ACC0003517,2026-07-11 18:45:14,TXN0000055357,4080.1,SUCCESS,CARD,VND0000009,139,False,1,1,1,1,0,raw_event_borrower,BRW0000698,0,1,BRW0000698,1.0,1.0,0,1,2026-07-11 18:45:14
PAYMENT0000140,ACC0020712,2026-07-03 06:58:23,TXN0000066440,149494.72,SUCCESS,NACH,VND0000003,140,False,1,1,1,1,0,account_master,BRW0010021,1,0,BRW0007531,1.0,1.0,0,1,2026-07-03 06:58:23
PAYMENT0000141,ACC0028408,2026-07-10 02:24:54,TXN0000055687,101909.34,SUCCESS,NACH,VND0000004,141,False,1,1,1,1,0,raw_event_borrower,BRW0002853,0,1,BRW0002853,1.0,1.0,0,1,2026-07-10 02:24:54
PAYMENT0000142,ACC0021693,2026-01-25 22:34:13,TXN0000018768,53269.63,SUCCESS,CASH,VND0000004,142,False,1,1,1,1,0,account_master,BRW0008873,1,0,BRW0006776,1.0,1.0,0,1,2026-01-25 22:34:13
PAYMENT0000143,ACC0011776,2026-05-17 16:43:51,TXN0000011796,143713.75,SUCCESS,CARD,VND0000004,143,False,1,1,1,1,0,account_master,BRW0009411,1,0,BRW0002029,2.0,2.0,1,1,2026-05-17 16:43:51
PAYMENT0000144,ACC0012971,2026-05-06 03:14:00,TXN0000065424,82354.24,SUCCESS,CARD,VND0000010,144,False,1,1,1,1,0,account_master,BRW0003891,1,0,BRW0002416,1.0,1.0,0,1,2026-05-06 03:14:00
PAYMENT0000145,ACC0024059,2026-06-01 02:42:47,TXN0000032401,103378.65,SUCCESS,NETBANKING,VND0000006,145,False,1,1,1,1,0,account_master,BRW0007845,1,0,BRW0011620,1.0,1.0,0,1,2026-06-01 02:42:47
PAYMENT0000146,ACC0007539,2026-01-20 00:31:41,TXN0000004733,69234.71,SUCCESS,CARD,VND0000006,146,False,1,1,1,1,0,account_master,BRW0003461,1,0,BRW0001872,1.0,1.0,0,1,2026-01-20 00:31:41
PAYMENT0000147,ACC0013653,2026-07-18 22:06:57,TXN0000038514,44303.13,SUCCESS,NACH,VND0000004,147,False,1,1,1,1,0,account_master,BRW0007950,1,0,BRW0009165,1.0,1.0,0,1,2026-07-18 22:06:57
PAYMENT0000148,ACC0018592,2026-05-28 15:18:08,TXN0000016246,73629.38,SUCCESS,UPI,VND0000012,148,False,1,1,1,1,0,account_master,BRW0010168,1,0,BRW0002437,1.0,1.0,0,1,2026-05-28 15:18:08
PAYMENT0000149,ACC0018444,2026-07-25 03:04:14,TXN0000066565,96766.12,SUCCESS,CASH,VND0000013,149,False,1,1,1,1,0,account_master,BRW0002108,1,0,BRW0005741,1.0,1.0,0,1,2026-07-25 03:04:14
PAYMENT0000150,ACC0014253,2026-07-19 01:05:40,TXN0000059210,107010.75,PENDING,UPI,VND0000008,150,False,1,1,1,1,0,account_master,BRW0009992,1,0,BRW0011812,2.0,2.0,1,0,2026-07-19 01:05:40
PAYMENT0000151,ACC0009993,2026-04-30 08:08:08,TXN0000006341,7251.09,SUCCESS,NETBANKING,VND0000001,151,False,1,1,1,1,0,account_master,BRW0004086,1,0,BRW0011997,1.0,1.0,0,1,2026-04-30 08:08:08
PAYMENT0000152,ACC0003746,2026-01-26 21:35:33,TXN0000040763,136226.13,SUCCESS,CARD,VND0000005,152,False,1,1,1,1,0,account_master,BRW0005981,1,0,BRW0002647,1.0,1.0,0,1,2026-01-26 21:35:33
PAYMENT0000153,ACC0028115,2026-03-09 04:29:52,TXN0000024033,47454.26,SUCCESS,CARD,VND0000010,153,False,1,1,1,1,0,account_master,BRW0002296,1,0,BRW0006986,2.0,2.0,1,1,2026-03-09 04:29:52
PAYMENT0000154,ACC0024849,2026-04-02 22:17:21,,73382.67,FAILED,UPI,VND0000005,154,False,1,1,1,1,0,account_master,BRW0007900,1,0,BRW0009430,,,0,0,2026-04-02 22:17:21
PAYMENT0000155,ACC0023259,2026-07-16 19:08:35,TXN0000058451,149949.16,FAILED,CARD,VND0000014,155,False,1,1,1,1,0,account_master,BRW0008812,1,0,BRW0008918,1.0,1.0,0,0,2026-07-16 19:08:35
PAYMENT0000156,ACC0007678,2026-04-20 01:52:31,TXN0000034637,103612.23,FAILED,NETBANKING,VND0000001,156,False,1,1,1,1,0,account_master,BRW0008560,1,0,BRW0005482,2.0,2.0,1,0,2026-04-20 01:52:31
PAYMENT0000157,ACC0004875,2026-02-05 08:08:52,TXN0000027234,2601.86,SUCCESS,CASH,VND0000010,157,False,1,1,1,1,0,account_master,BRW0007456,1,0,BRW0002936,1.0,1.0,0,1,2026-02-05 08:08:52
PAYMENT0000158,ACC0010335,2026-05-10 07:05:31,TXN0000056057,89013.77,SUCCESS,NETBANKING,VND0000011,158,False,1,1,1,1,0,account_master,BRW0009572,1,0,BRW0008411,1.0,1.0,0,1,2026-05-10 07:05:31
PAYMENT0000159,ACC0018428,2026-07-16 20:09:30,TXN0000025601,111588.31,SUCCESS,CARD,VND0000006,159,False,1,1,1,1,0,raw_event_borrower,BRW0011132,0,1,BRW0011132,1.0,1.0,0,1,2026-07-16 20:09:30
PAYMENT0000160,ACC0005979,2026-05-01 22:11:32,TXN0000041970,103047.14,REVERSED,CASH,VND0000014,160,False,1,1,1,1,0,account_master,BRW0010783,1,0,BRW0008073,1.0,1.0,0,0,2026-05-01 22:11:32
PAYMENT0000161,ACC0026964,2026-01-14 15:06:04,TXN0000012198,114117.92,SUCCESS,NACH,VND0000009,161,False,1,1,1,1,0,account_master,BRW0004736,1,0,BRW0010359,1.0,1.0,0,1,2026-01-14 15:06:04
PAYMENT0000162,ACC0018361,2026-03-30 08:48:11,TXN0000035499,122692.86,SUCCESS,NACH,VND0000006,162,False,1,1,1,1,0,account_master,BRW0003273,1,0,BRW0011632,2.0,2.0,1,1,2026-03-30 08:48:11
PAYMENT0000163,ACC0021833,2026-01-21 13:42:15,TXN0000040068,22762.91,SUCCESS,CARD,VND0000009,163,False,1,1,1,1,0,account_master,BRW0002070,1,0,BRW0008524,2.0,2.0,1,1,2026-01-21 13:42:15
PAYMENT0000164,ACC0004697,2026-06-15 22:27:55,TXN0000059112,149780.44,SUCCESS,NACH,VND0000003,164,False,1,1,1,1,0,account_master,BRW0007897,1,0,BRW0001261,1.0,1.0,0,1,2026-06-15 22:27:55
PAYMENT0000165,ACC0008253,2026-04-25 11:17:23,TXN0000061109,15244.45,SUCCESS,CARD,VND0000009,165,False,1,1,1,1,0,account_master,BRW0006215,1,0,BRW0008818,1.0,1.0,0,1,2026-04-25 11:17:23
PAYMENT0000166,ACC0006135,2026-04-18 17:11:07,TXN0000003780,40320.91,FAILED,NACH,VND0000004,166,False,1,1,1,1,0,account_master,BRW0008463,1,0,BRW0010884,2.0,2.0,1,0,2026-04-18 17:11:07
PAYMENT0000167,ACC0019546,2026-06-04 12:08:07,TXN0000034390,18063.92,PENDING,CARD,VND0000015,167,False,1,1,1,1,0,account_master,BRW0009385,1,0,BRW0002587,1.0,1.0,0,0,2026-06-04 12:08:07
PAYMENT0000168,ACC0020209,2026-04-04 02:30:16,TXN0000025718,136290.4,SUCCESS,CARD,VND0000011,168,False,1,1,1,1,0,account_master,BRW0010275,1,0,BRW0011946,3.0,3.0,1,1,2026-04-04 02:30:16
PAYMENT0000169,ACC0003595,2026-05-22 16:25:22,TXN0000056111,34208.34,FAILED,CARD,VND0000013,169,False,1,1,1,1,0,account_master,BRW0006311,1,0,BRW0010746,2.0,2.0,1,0,2026-05-22 16:25:22
PAYMENT0000170,ACC0004753,2026-02-20 15:40:43,TXN0000037688,143413.58,FAILED,NETBANKING,VND0000002,170,False,1,1,1,1,0,account_master,BRW0003114,1,0,BRW0010389,2.0,2.0,1,0,2026-02-20 15:40:43
PAYMENT0000171,ACC0006167,2026-06-04 07:41:11,TXN0000018344,56437.56,SUCCESS,CARD,VND0000002,171,False,1,1,1,1,0,account_master,BRW0008697,1,0,BRW0005603,1.0,1.0,0,1,2026-06-04 07:41:11
PAYMENT0000172,ACC0010088,2026-06-22 03:17:00,TXN0000030323,111998.96,SUCCESS,CASH,VND0000010,172,False,1,1,1,1,0,account_master,BRW0011581,1,0,BRW0006803,2.0,2.0,1,1,2026-06-22 03:17:00
PAYMENT0000173,ACC0010737,2026-02-24 05:39:55,TXN0000051043,48748.2,SUCCESS,NETBANKING,VND0000005,173,False,1,1,1,1,0,account_master,BRW0004209,1,0,BRW0004876,1.0,1.0,0,1,2026-02-24 05:39:55
PAYMENT0000174,ACC0024280,2026-02-20 02:26:42,TXN0000060652,52147.98,SUCCESS,CARD,VND0000011,174,False,1,1,1,1,0,account_master,BRW0002034,1,0,BRW0010644,2.0,2.0,1,1,2026-02-20 02:26:42
PAYMENT0000175,ACC0010258,2026-01-02 04:13:39,TXN0000027752,112476.01,SUCCESS,CARD,VND0000013,175,False,1,1,1,1,0,account_master,BRW0008121,1,0,BRW0011694,1.0,1.0,0,1,2026-01-02 04:13:39
PAYMENT0000176,ACC0028692,2026-04-16 22:55:45,TXN0000033163,4660.32,SUCCESS,CASH,VND0000007,176,False,1,1,1,1,0,account_master,BRW0003835,1,0,BRW0000344,1.0,1.0,0,1,2026-04-16 22:55:45
PAYMENT0000177,ACC0018547,2026-03-24 22:29:05,TXN0000065530,3229.11,SUCCESS,NACH,VND0000011,177,False,1,1,1,1,0,account_master,BRW0005305,1,0,BRW0008474,1.0,1.0,0,1,2026-03-24 22:29:05
PAYMENT0000178,ACC0019798,2026-03-25 02:49:54,TXN0000047093,107479.02,SUCCESS,UPI,VND0000008,178,False,1,1,1,1,0,account_master,BRW0004983,1,0,BRW0001636,2.0,2.0,1,1,2026-03-25 02:49:54
PAYMENT0000179,ACC0012647,2026-04-14 01:10:07,TXN0000061198,121328.43,SUCCESS,CARD,VND0000002,179,False,1,1,1,1,0,account_master,BRW0006320,1,0,BRW0010646,1.0,1.0,0,1,2026-04-14 01:10:07
PAYMENT0000180,ACC0025039,2026-05-20 21:48:50,TXN0000025144,126100.51,PENDING,CASH,VND0000012,180,False,1,1,1,1,0,account_master,BRW0000156,1,0,BRW0002460,2.0,2.0,1,0,2026-05-20 21:48:50
PAYMENT0000181,ACC0026541,2026-02-25 06:17:03,TXN0000055885,137958.54,SUCCESS,UPI,VND0000015,181,False,1,1,1,1,0,account_master,BRW0002787,1,0,BRW0002790,1.0,1.0,0,1,2026-02-25 06:17:03
PAYMENT0000182,ACC0003314,2026-04-29 04:54:53,TXN0000028808,121693.48,FAILED,CARD,VND0000001,182,False,1,1,1,1,0,account_master,BRW0005609,1,0,BRW0008113,1.0,1.0,0,0,2026-04-29 04:54:53
PAYMENT0000183,ACC0022299,2026-06-05 07:46:30,TXN0000061872,49876.9,SUCCESS,NACH,VND0000012,183,False,1,1,1,1,0,account_master,BRW0002464,1,0,BRW0010560,2.0,2.0,1,1,2026-06-05 07:46:30
PAYMENT0000184,ACC0015300,2026-07-13 06:16:48,TXN0000037326,127958.23,SUCCESS,NETBANKING,VND0000012,184,False,1,1,1,1,0,account_master,BRW0009119,1,0,BRW0010302,1.0,1.0,0,1,2026-07-13 06:16:48
PAYMENT0000185,ACC0020304,2026-05-05 16:01:42,TXN0000002060,10638.78,SUCCESS,UPI,VND0000010,185,False,1,1,1,1,0,account_master,BRW0001240,1,0,BRW0002699,1.0,1.0,0,1,2026-05-05 16:01:42
PAYMENT0000186,ACC0019856,2026-05-14 03:06:01,TXN0000062334,86382.66,FAILED,CARD,VND0000005,186,False,1,1,1,1,0,account_master,BRW0002302,1,0,BRW0011852,1.0,1.0,0,0,2026-05-14 03:06:01
PAYMENT0000187,ACC0009093,2026-05-12 14:35:52,TXN0000062001,62769.43,SUCCESS,CASH,VND0000001,187,False,1,1,1,1,0,account_master,BRW0003003,1,0,BRW0005891,1.0,1.0,0,1,2026-05-12 14:35:52
PAYMENT0000188,ACC0011143,2026-06-05 02:18:20,TXN0000026371,102693.66,SUCCESS,NETBANKING,VND0000002,188,False,1,1,1,1,0,account_master,BRW0007890,1,0,BRW0000796,1.0,1.0,0,1,2026-06-05 02:18:20
PAYMENT0000189,ACC0015817,2026-06-27 09:56:19,TXN0000037951,33841.69,SUCCESS,UPI,VND0000004,189,False,1,1,1,1,0,account_master,BRW0000029,1,0,BRW0007333,1.0,1.0,0,1,2026-06-27 09:56:19
PAYMENT0000190,ACC0008922,2026-08-04 06:05:43,,39739.8,SUCCESS,NACH,VND0000011,190,False,1,1,1,1,0,account_master,BRW0010121,1,0,BRW0010315,,,0,1,2026-08-04 06:05:43
PAYMENT0000191,ACC0010334,2026-08-01 11:08:18,TXN0000058827,146392.78,SUCCESS,NETBANKING,VND0000004,191,False,1,1,1,1,0,account_master,BRW0004775,1,0,BRW0005028,2.0,2.0,1,1,2026-08-01 11:08:18
PAYMENT0000192,ACC0015919,2026-04-24 19:51:17,TXN0000017986,122404.43,SUCCESS,UPI,VND0000010,192,False,1,1,1,1,0,account_master,BRW0009182,1,0,BRW0007707,1.0,1.0,0,1,2026-04-24 19:51:17
PAYMENT0000193,ACC0005606,2026-06-20 02:13:03,TXN0000002525,32998.16,SUCCESS,NETBANKING,VND0000015,193,False,1,1,1,1,0,account_master,BRW0005059,1,0,BRW0006898,1.0,1.0,0,1,2026-06-20 02:13:03
PAYMENT0000194,ACC0027806,2026-01-17 13:12:28,TXN0000031195,138924.73,SUCCESS,CARD,VND0000013,194,False,1,1,1,1,0,account_master,BRW0004605,1,0,BRW0004493,1.0,1.0,0,1,2026-01-17 13:12:28
PAYMENT0000195,ACC0008557,2026-02-08 17:29:08,TXN0000009752,24355.2,SUCCESS,CASH,VND0000001,195,False,1,1,1,1,0,account_master,BRW0005376,1,0,BRW0003721,1.0,1.0,0,1,2026-02-08 17:29:08
PAYMENT0000196,ACC0015902,2026-07-03 23:36:30,TXN0000027299,5055.6,SUCCESS,CASH,VND0000008,196,False,1,1,1,1,0,account_master,BRW0007286,1,0,BRW0006346,1.0,1.0,0,1,2026-07-03 23:36:30
PAYMENT0000197,ACC0016834,2026-03-01 08:53:14,TXN0000041676,128674.23,REVERSED,UPI,VND0000001,197,False,1,1,1,1,0,account_master,BRW0007397,1,0,BRW0009320,1.0,1.0,0,0,2026-03-01 08:53:14
PAYMENT0000198,ACC0015555,2026-03-08 21:18:59,TXN0000012116,58677.23,SUCCESS,NACH,VND0000007,198,False,1,1,1,1,0,account_master,BRW0006997,1,0,BRW0009536,1.0,1.0,0,1,2026-03-08 21:18:59
PAYMENT0000199,ACC0000056,2026-05-12 22:49:22,TXN0000069967,81814.0,SUCCESS,NETBANKING,VND0000012,199,False,1,1,1,1,0,account_master,BRW0008514,1,0,BRW0001872,2.0,2.0,1,1,2026-05-12 22:49:22
PAYMENT0000200,ACC0012966,2026-01-09 11:36:39,TXN0000029882,145078.96,PENDING,CARD,VND0000003,200,False,1,1,1,1,0,account_master,BRW0002421,1,0,BRW0003184,1.0,1.0,0,0,2026-01-09 11:36:39
PAYMENT0000201,ACC0021176,2026-07-27 12:46:02,TXN0000033039,30298.31,SUCCESS,NACH,VND0000007,201,False,1,1,1,1,0,account_master,BRW0007509,1,0,BRW0011047,1.0,1.0,0,1,2026-07-27 12:46:02
PAYMENT0000202,ACC0010057,2026-03-20 04:14:47,TXN0000055262,123177.25,SUCCESS,CARD,VND0000010,202,False,1,1,1,1,0,account_master,BRW0002280,1,0,BRW0008054,1.0,1.0,0,1,2026-03-20 04:14:47
PAYMENT0000203,ACC0008998,2026-05-05 17:25:56,TXN0000048370,41370.71,SUCCESS,NACH,VND0000007,203,False,1,1,1,1,0,account_master,BRW0003090,1,0,BRW0006106,1.0,1.0,0,1,2026-05-05 17:25:56
PAYMENT0000204,ACC0002942,2026-01-22 11:28:38,TXN0000005295,123384.08,SUCCESS,NETBANKING,VND0000005,204,False,1,1,1,1,0,account_master,BRW0005983,1,0,BRW0004045,1.0,1.0,0,1,2026-01-22 11:28:38
PAYMENT0000205,ACC0019616,2026-03-07 10:38:32,TXN0000040104,44066.11,REVERSED,UPI,VND0000006,205,False,1,1,1,1,0,account_master,BRW0002614,1,0,BRW0005940,1.0,1.0,0,0,2026-03-07 10:38:32
PAYMENT0000206,ACC0023776,2026-05-14 06:16:49,TXN0000068687,71355.31,SUCCESS,CASH,VND0000003,206,False,1,1,1,1,0,account_master,BRW0003978,1,0,BRW0007232,2.0,2.0,1,1,2026-05-14 06:16:49
PAYMENT0000207,ACC0022267,2026-06-15 04:13:26,TXN0000055898,118159.53,SUCCESS,NACH,VND0000005,207,False,1,1,1,1,0,account_master,BRW0005805,1,0,BRW0002154,1.0,1.0,0,1,2026-06-15 04:13:26
PAYMENT0000208,ACC0005131,2026-03-20 19:57:19,TXN0000031838,112003.11,SUCCESS,NETBANKING,VND0000014,208,False,1,1,1,1,0,account_master,BRW0008192,1,0,BRW0000166,1.0,1.0,0,1,2026-03-20 19:57:19
PAYMENT0000209,ACC0025108,2026-06-16 19:25:21,TXN0000007037,54131.63,SUCCESS,CARD,VND0000010,209,False,1,1,1,1,0,account_master,BRW0009911,1,0,BRW0003200,1.0,1.0,0,1,2026-06-16 19:25:21
PAYMENT0000210,ACC0016250,2026-01-19 00:41:51,TXN0000046008,58572.79,REVERSED,CARD,VND0000013,210,False,1,1,1,1,0,account_master,BRW0004744,1,0,BRW0006620,1.0,1.0,0,0,2026-01-19 00:41:51
PAYMENT0000211,ACC0011320,2026-07-30 11:36:50,,18417.58,SUCCESS,CASH,VND0000001,211,False,1,1,1,1,0,account_master,BRW0000241,1,0,BRW0004951,,,0,1,2026-07-30 11:36:50
PAYMENT0000212,ACC0026843,2026-08-03 00:24:31,TXN0000044745,121322.18,PENDING,UPI,VND0000010,212,False,1,1,1,1,0,account_master,BRW0010566,1,0,BRW0000357,2.0,2.0,1,0,2026-08-03 00:24:31
PAYMENT0000213,ACC0016980,2026-05-31 10:25:13,TXN0000000411,98962.02,FAILED,CASH,VND0000003,213,False,1,1,1,1,0,account_master,BRW0000636,1,0,BRW0002988,1.0,1.0,0,0,2026-05-31 10:25:13
PAYMENT0000214,ACC0008295,2026-01-18 06:12:22,TXN0000043173,127401.83,SUCCESS,CASH,VND0000008,214,False,1,1,1,1,0,account_master,BRW0002972,1,0,BRW0007733,1.0,1.0,0,1,2026-01-18 06:12:22
PAYMENT0000215,ACC0012051,2026-07-10 06:39:57,TXN0000063182,122593.05,SUCCESS,NACH,VND0000006,215,False,1,1,1,1,0,account_master,BRW0001627,1,0,BRW0004105,1.0,1.0,0,1,2026-07-10 06:39:57
PAYMENT0000216,ACC0007626,2026-04-12 02:10:06,TXN0000037532,37675.25,SUCCESS,CARD,VND0000010,216,False,1,1,1,1,0,account_master,BRW0007309,1,0,BRW0000874,1.0,1.0,0,1,2026-04-12 02:10:06
PAYMENT0000217,ACC0021325,2026-02-16 09:27:12,TXN0000022847,119725.5,SUCCESS,UPI,VND0000008,217,False,1,1,1,1,0,account_master,BRW0003796,1,0,BRW0007475,1.0,1.0,0,1,2026-02-16 09:27:12
PAYMENT0000218,ACC0011607,2026-03-01 11:46:47,TXN0000065363,136130.19,SUCCESS,CARD,VND0000011,218,False,1,1,1,1,0,account_master,BRW0004031,1,0,BRW0007370,1.0,1.0,0,1,2026-03-01 11:46:47
PAYMENT0000219,ACC0009332,2026-03-04 05:25:20,TXN0000000271,17556.08,SUCCESS,NETBANKING,VND0000014,219,False,1,1,1,1,0,account_master,BRW0005467,1,0,BRW0000093,2.0,2.0,1,1,2026-03-04 05:25:20
PAYMENT0000220,ACC0029555,2026-05-07 21:02:32,TXN0000050430,53545.32,SUCCESS,NACH,VND0000002,220,False,1,1,1,1,0,account_master,BRW0006342,1,0,BRW0010764,1.0,1.0,0,1,2026-05-07 21:02:32
PAYMENT0000221,ACC0021456,2026-04-07 12:45:20,TXN0000037466,69676.13,SUCCESS,CARD,VND0000005,221,False,1,1,1,1,0,account_master,BRW0006133,1,0,BRW0010889,1.0,1.0,0,1,2026-04-07 12:45:20
PAYMENT0000222,ACC0014829,2026-06-14 01:05:18,TXN0000058726,80695.58,SUCCESS,NACH,VND0000004,222,False,1,1,1,1,0,account_master,BRW0003540,1,0,BRW0011628,1.0,1.0,0,1,2026-06-14 01:05:18
PAYMENT0000223,ACC0001572,2026-07-19 16:27:33,TXN0000014818,15056.97,SUCCESS,CARD,VND0000007,223,False,1,1,1,1,0,account_master,BRW0001564,1,0,BRW0008883,2.0,2.0,1,1,2026-07-19 16:27:33
PAYMENT0000224,ACC0001594,2026-01-18 12:25:17,TXN0000006035,78000.75,SUCCESS,CASH,VND0000007,224,False,1,1,1,1,0,account_master,BRW0011994,1,0,BRW0005602,1.0,1.0,0,1,2026-01-18 12:25:17
PAYMENT0000225,ACC0016205,2026-01-09 18:08:08,TXN0000045735,9535.35,SUCCESS,UPI,VND0000010,225,False,1,1,1,1,0,account_master,BRW0001514,1,0,BRW0011826,1.0,1.0,0,1,2026-01-09 18:08:08
PAYMENT0000226,ACC0022115,2026-03-26 18:55:19,TXN0000026211,9079.61,SUCCESS,CASH,VND0000009,226,False,1,1,1,1,0,account_master,BRW0007969,1,0,BRW0008515,1.0,1.0,0,1,2026-03-26 18:55:19
