dataset,record_id,reason_code,action,detail
borrowers,BRW0004177,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010969,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008655,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006083,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004601,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008991,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000449,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005758,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000850,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004980,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008356,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001052,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004983,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002958,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005743,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003995,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002090,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001529,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010555,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007947,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003979,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011331,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004511,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009191,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011545,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009659,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000675,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008646,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004442,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000413,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008379,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006936,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006502,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007595,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007281,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000005,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009149,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002730,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000078,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010198,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010043,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004548,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011043,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003543,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002000,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006287,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007793,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006661,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003282,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010963,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006410,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005415,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005122,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007098,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000965,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008527,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007847,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010544,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000161,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005904,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002719,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007624,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006426,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001138,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006172,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004335,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001258,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004016,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001813,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000545,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009310,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011518,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003235,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003144,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006266,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004062,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008023,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000422,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001021,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010547,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004505,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001454,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003456,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004577,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001573,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008016,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002538,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008303,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003167,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003394,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004569,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007288,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009116,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010084,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010960,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010517,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003622,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010695,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004455,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000185,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008466,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002265,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006892,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004129,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002700,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010074,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001875,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006408,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011027,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008123,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010160,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011815,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007107,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005202,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001754,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002700,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006214,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004834,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010143,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003372,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000835,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000187,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010762,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011388,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007735,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010724,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001590,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008889,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007323,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007222,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008641,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003283,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008878,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001143,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004483,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009794,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010126,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009957,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006791,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003282,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010605,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002118,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007176,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001813,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000685,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008218,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010211,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008562,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001232,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003212,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011314,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011981,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010818,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006302,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004939,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010157,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004044,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011751,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006595,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006949,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001780,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011914,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002343,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004847,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000113,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001531,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000402,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006251,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008588,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007740,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006937,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009294,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008844,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001727,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000988,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001678,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011633,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010415,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004745,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005849,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009167,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005130,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007716,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004959,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005247,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005655,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002032,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011295,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001384,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011538,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0004194,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007807,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011009,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000486,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003344,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007519,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009595,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007061,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011995,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000574,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010487,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009060,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003023,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007389,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009609,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006675,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008600,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009988,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010362,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010019,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0006753,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001621,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011174,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003185,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008439,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007951,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0001223,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0008034,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0000425,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0002032,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005630,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0005903,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0007482,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0011709,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0003738,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0010325,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
borrowers,BRW0009849,EXACT_DUPLICATE,REJECT,Exact duplicate borrower snapshot removed.
