call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,source_row_number,exact_duplicate_flag,call_id_rows,call_accounts,call_times,call_agents,call_statuses,call_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,event_timezone_present_flag,event_at_utc
CALL0000110,ACC0027992,2026-03-31 14:51:23,AGT0000089,CMP0000105,OUTBOUND,VND0000005,FAILED,661,Asia/Kolkata,110,False,1,1,1,1,1,0,account_master,BRW0004202,1,0,BRW0000403,1,2026-03-31 09:21:23
CALL0000111,ACC0024194,2026-08-05 19:54:22,AGT0000383,CMP0000115,OUTBOUND,VND0000015,VOICEMAIL,650,Asia/Kolkata,111,False,1,1,1,1,1,0,account_master,BRW0005356,1,0,BRW0010552,1,2026-08-05 14:24:22
CALL0000112,ACC0007570,2026-03-12 22:35:34,AGT0000949,CMP0000035,OUTBOUND,VND0000003,ANSWERED,896,Asia/Kolkata,112,False,1,1,1,1,1,0,account_master,BRW0003697,1,0,BRW0009289,1,2026-03-12 17:05:34
CALL0000113,ACC0001188,2026-01-04 05:20:26,AGT0000436,CMP0000046,OUTBOUND,VND0000002,ANSWERED,81,Asia/Kolkata,113,False,1,1,1,1,1,0,account_master,BRW0002188,1,0,BRW0009981,1,2026-01-03 23:50:26
CALL0000114,ACC0017430,2026-01-26 22:09:36,AGT0000698,CMP0000036,OUTBOUND,VND0000011,VOICEMAIL,148,UTC,114,False,1,1,1,1,1,0,account_master,BRW0009513,1,0,BRW0002475,1,2026-01-26 22:09:36
CALL0000115,ACC0028701,2026-06-16 10:01:54,AGT0000017,CMP0000044,INBOUND,VND0000008,NO_ANSWER,548,Asia/Dubai,115,False,1,1,1,1,1,0,account_master,BRW0006186,1,0,BRW0005771,1,2026-06-16 06:01:54
CALL0000116,ACC0022808,2026-01-05 15:15:46,AGT0000100,CMP0000052,OUTBOUND,VND0000009,ANSWERED,722,Asia/Dubai,116,False,1,1,1,1,1,0,raw_event_borrower,BRW0000094,0,1,BRW0000094,1,2026-01-05 11:15:46
CALL0000117,ACC0008631,2026-06-17 23:47:41,AGT0000445,CMP0000045,OUTBOUND,VND0000013,FAILED,381,Asia/Kolkata,117,False,1,1,1,1,1,0,account_master,BRW0007571,1,0,BRW0002492,1,2026-06-17 18:17:41
CALL0000118,ACC0011681,2026-05-21 20:50:25,AGT0000244,CMP0000058,OUTBOUND,VND0000012,FAILED,698,Asia/Dubai,118,False,1,1,1,1,1,0,account_master,BRW0003262,1,0,BRW0009786,1,2026-05-21 16:50:25
CALL0000119,ACC0016694,2026-01-14 19:16:34,AGT0000629,CMP0000046,OUTBOUND,VND0000014,VOICEMAIL,389,UTC,119,False,1,1,1,1,1,0,account_master,BRW0003329,1,0,BRW0007169,1,2026-01-14 19:16:34
CALL0000120,ACC0006299,2026-02-16 17:08:55,AGT0000851,CMP0000067,INBOUND,VND0000015,FAILED,238,UTC,120,False,1,1,1,1,1,0,account_master,BRW0005707,1,0,BRW0006815,1,2026-02-16 17:08:55
CALL0000121,ACC0017703,2026-07-19 17:20:22,AGT0000569,CMP0000117,OUTBOUND,VND0000011,VOICEMAIL,610,Asia/Dubai,121,False,1,1,1,1,1,0,account_master,BRW0010816,1,0,BRW0007591,1,2026-07-19 13:20:22
CALL0000122,ACC0029475,2026-02-13 17:08:05,AGT0000182,CMP0000112,OUTBOUND,VND0000005,BUSY,10,UTC,122,False,1,1,1,1,1,0,account_master,BRW0006680,1,0,BRW0001614,1,2026-02-13 17:08:05
CALL0000123,ACC0028160,2026-06-30 17:35:19,AGT0000831,CMP0000008,OUTBOUND,VND0000008,NO_ANSWER,712,Asia/Dubai,123,False,1,1,1,1,1,0,account_master,BRW0003086,1,0,BRW0001291,1,2026-06-30 13:35:19
CALL0000124,ACC0024171,2026-03-19 05:39:18,AGT0000415,CMP0000069,OUTBOUND,VND0000012,FAILED,366,Asia/Kolkata,124,False,1,1,1,1,1,0,account_master,BRW0001845,1,0,BRW0000057,1,2026-03-19 00:09:18
CALL0000125,ACC0018631,2026-05-21 00:31:38,AGT0000770,CMP0000038,INBOUND,VND0000005,FAILED,347,UTC,125,False,1,1,1,1,1,0,account_master,BRW0001395,1,0,BRW0005104,1,2026-05-21 00:31:38
CALL0000126,ACC0026445,2026-02-20 01:46:43,AGT0000770,CMP0000084,OUTBOUND,VND0000005,FAILED,802,Asia/Kolkata,126,False,1,1,1,1,1,0,account_master,BRW0009527,1,0,BRW0004625,1,2026-02-19 20:16:43
CALL0000127,ACC0007803,2026-03-09 02:45:31,,CMP0000017,OUTBOUND,VND0000004,NO_ANSWER,748,UTC,127,False,1,1,1,0,1,0,account_master,BRW0004481,1,0,BRW0002353,1,2026-03-09 02:45:31
CALL0000128,ACC0012997,2026-02-22 10:02:26,AGT0000364,CMP0000007,OUTBOUND,VND0000002,NO_ANSWER,853,Asia/Dubai,128,False,1,1,1,1,1,0,account_master,BRW0011480,1,0,BRW0008794,1,2026-02-22 06:02:26
CALL0000129,ACC0027589,2026-07-05 03:17:41,AGT0000921,CMP0000102,OUTBOUND,VND0000008,BUSY,17,UTC,129,False,1,1,1,1,1,0,account_master,BRW0005983,1,0,BRW0010084,1,2026-07-05 03:17:41
CALL0000130,ACC0026343,2026-02-03 04:16:40,AGT0000350,CMP0000120,OUTBOUND,VND0000004,FAILED,381,Asia/Dubai,130,False,1,1,1,1,1,0,account_master,BRW0010683,1,0,BRW0008792,1,2026-02-03 00:16:40
CALL0000131,ACC0005847,2026-06-06 11:15:27,AGT0000026,CMP0000070,OUTBOUND,VND0000013,VOICEMAIL,462,UTC,131,False,1,1,1,1,1,0,account_master,BRW0007416,1,0,BRW0001907,1,2026-06-06 11:15:27
CALL0000132,ACC0026296,2026-03-21 17:22:41,AGT0000453,CMP0000020,OUTBOUND,VND0000009,BUSY,657,Asia/Kolkata,132,False,1,1,1,1,1,0,account_master,BRW0011164,1,0,BRW0010767,1,2026-03-21 11:52:41
CALL0000133,ACC0013058,2026-02-21 06:01:43,AGT0000810,CMP0000119,OUTBOUND,VND0000006,BUSY,90,Asia/Dubai,133,False,1,1,1,1,1,0,account_master,BRW0010194,1,0,BRW0010930,1,2026-02-21 02:01:43
CALL0000134,ACC0025538,2026-04-20 19:42:33,AGT0000294,CMP0000104,OUTBOUND,VND0000004,NO_ANSWER,874,Asia/Kolkata,134,False,1,1,1,1,1,0,account_master,BRW0007493,1,0,BRW0004528,1,2026-04-20 14:12:33
CALL0000135,ACC0020992,2026-05-12 13:23:37,AGT0000318,CMP0000102,OUTBOUND,VND0000012,VOICEMAIL,486,Asia/Kolkata,135,False,1,1,1,1,1,0,account_master,BRW0007188,1,0,BRW0011725,1,2026-05-12 07:53:37
CALL0000136,ACC0018991,2026-01-16 16:07:36,AGT0000476,CMP0000071,OUTBOUND,VND0000009,BUSY,875,UTC,136,False,1,1,1,1,1,0,account_master,BRW0010574,1,0,BRW0010520,1,2026-01-16 16:07:36
CALL0000137,ACC0003150,2026-01-21 17:57:28,AGT0000799,CMP0000105,OUTBOUND,VND0000004,BUSY,519,Asia/Kolkata,137,False,1,1,1,1,1,0,account_master,BRW0010054,1,0,BRW0000923,1,2026-01-21 12:27:28
CALL0000138,ACC0026850,2026-05-03 18:05:16,AGT0000669,CMP0000015,OUTBOUND,VND0000008,FAILED,376,Asia/Dubai,138,False,1,1,1,1,1,0,account_master,BRW0000795,1,0,BRW0005336,1,2026-05-03 14:05:16
CALL0000139,ACC0013737,2026-04-16 01:56:57,AGT0000024,CMP0000104,OUTBOUND,VND0000005,VOICEMAIL,843,UTC,139,False,1,1,1,1,1,0,account_master,BRW0000893,1,0,BRW0006167,1,2026-04-16 01:56:57
CALL0000140,ACC0008294,2026-01-24 14:35:13,AGT0000064,CMP0000107,OUTBOUND,VND0000009,VOICEMAIL,332,Asia/Kolkata,140,False,1,1,1,1,1,0,account_master,BRW0002890,1,0,BRW0010487,1,2026-01-24 09:05:13
CALL0000141,ACC0003280,2026-03-28 15:37:12,AGT0000195,CMP0000042,OUTBOUND,VND0000003,NO_ANSWER,483,UTC,141,False,1,1,1,1,1,0,account_master,BRW0002844,1,0,BRW0000631,1,2026-03-28 15:37:12
CALL0000142,ACC0004747,2026-07-13 01:27:36,AGT0000459,CMP0000060,OUTBOUND,VND0000002,VOICEMAIL,629,Asia/Kolkata,142,False,1,1,1,1,1,0,account_master,BRW0004646,1,0,BRW0007479,1,2026-07-12 19:57:36
CALL0000143,ACC0001178,2026-07-23 09:46:34,AGT0000014,CMP0000029,OUTBOUND,VND0000002,FAILED,840,Asia/Dubai,143,False,1,1,1,1,1,0,account_master,BRW0002464,1,0,BRW0007032,1,2026-07-23 05:46:34
CALL0000144,ACC0010338,2026-06-27 00:13:46,AGT0000268,CMP0000040,OUTBOUND,VND0000013,NO_ANSWER,248,Asia/Dubai,144,False,1,1,1,1,1,0,account_master,BRW0000289,1,0,BRW0001587,1,2026-06-26 20:13:46
CALL0000145,ACC0007382,2026-04-22 09:09:56,AGT0000821,CMP0000066,OUTBOUND,VND0000002,BUSY,832,UTC,145,False,1,1,1,1,1,0,account_master,BRW0003238,1,0,BRW0011641,1,2026-04-22 09:09:56
CALL0000146,ACC0015449,2026-05-23 06:22:32,AGT0000706,CMP0000015,INBOUND,VND0000014,BUSY,431,Asia/Dubai,146,False,1,1,1,1,1,0,account_master,BRW0002345,1,0,BRW0004775,1,2026-05-23 02:22:32
CALL0000147,ACC0021060,2026-05-07 11:24:15,AGT0000721,CMP0000077,OUTBOUND,VND0000011,NO_ANSWER,856,UTC,147,False,1,1,1,1,1,0,account_master,BRW0011941,1,0,BRW0005959,1,2026-05-07 11:24:15
CALL0000148,ACC0015442,2026-06-15 17:57:54,AGT0000228,CMP0000004,OUTBOUND,VND0000002,ANSWERED,397,Asia/Kolkata,148,False,1,1,1,1,1,0,account_master,BRW0004009,1,0,BRW0008290,1,2026-06-15 12:27:54
CALL0000149,ACC0006366,2026-06-29 17:57:37,AGT0000939,CMP0000113,OUTBOUND,VND0000013,VOICEMAIL,99,Asia/Kolkata,149,False,1,1,1,1,1,0,account_master,BRW0001294,1,0,BRW0005167,1,2026-06-29 12:27:37
CALL0000150,ACC0009182,2026-04-22 08:03:51,AGT0000789,CMP0000111,OUTBOUND,VND0000011,ANSWERED,656,UTC,150,False,1,1,1,1,1,0,account_master,BRW0011126,1,0,BRW0005479,1,2026-04-22 08:03:51
CALL0000151,ACC0012735,2026-05-29 11:13:51,AGT0000671,CMP0000083,OUTBOUND,VND0000004,FAILED,745,UTC,151,False,1,1,1,1,1,0,account_master,BRW0007969,1,0,BRW0003575,1,2026-05-29 11:13:51
CALL0000152,ACC0018422,2026-05-30 13:44:04,AGT0000080,CMP0000025,OUTBOUND,VND0000015,ANSWERED,689,UTC,152,False,1,1,1,1,1,0,account_master,BRW0003787,1,0,BRW0007170,1,2026-05-30 13:44:04
CALL0000153,ACC0028684,2026-03-12 18:21:07,AGT0000310,CMP0000076,INBOUND,VND0000002,FAILED,189,Asia/Dubai,153,False,1,1,1,1,1,0,account_master,BRW0001690,1,0,BRW0002113,1,2026-03-12 14:21:07
CALL0000154,ACC0021756,2026-02-25 19:08:19,AGT0000082,CMP0000050,INBOUND,VND0000008,FAILED,242,Asia/Kolkata,154,False,1,1,1,1,1,0,account_master,BRW0005414,1,0,BRW0004879,1,2026-02-25 13:38:19
CALL0000155,ACC0013046,2026-07-25 22:43:28,AGT0000703,CMP0000027,OUTBOUND,VND0000015,VOICEMAIL,277,Asia/Dubai,155,False,1,1,1,1,1,0,account_master,BRW0002007,1,0,BRW0010478,1,2026-07-25 18:43:28
CALL0000156,ACC0026039,2026-07-26 15:23:39,AGT0000755,CMP0000104,OUTBOUND,VND0000013,NO_ANSWER,544,UTC,156,False,1,1,1,1,1,0,account_master,BRW0004619,1,0,BRW0011553,1,2026-07-26 15:23:39
CALL0000157,ACC0006861,2026-02-07 21:32:43,AGT0000354,CMP0000014,OUTBOUND,VND0000004,NO_ANSWER,620,Asia/Dubai,157,False,1,1,1,1,1,0,account_master,BRW0002543,1,0,BRW0008613,1,2026-02-07 17:32:43
CALL0000158,ACC0006278,2026-04-29 20:48:06,AGT0000213,CMP0000058,OUTBOUND,VND0000011,FAILED,886,Asia/Dubai,158,False,1,1,1,1,1,0,account_master,BRW0011914,1,0,BRW0001123,1,2026-04-29 16:48:06
CALL0000159,ACC0022834,2026-02-12 18:42:17,AGT0000735,CMP0000080,OUTBOUND,VND0000003,VOICEMAIL,176,Asia/Dubai,159,False,1,1,1,1,1,0,account_master,BRW0011398,1,0,BRW0006954,1,2026-02-12 14:42:17
CALL0000160,ACC0011278,2026-03-29 23:37:15,AGT0000799,CMP0000009,OUTBOUND,VND0000014,ANSWERED,263,Asia/Kolkata,160,False,1,1,1,1,1,0,account_master,BRW0003294,1,0,BRW0000058,1,2026-03-29 18:07:15
CALL0000161,ACC0010179,2026-06-24 11:34:39,AGT0000876,CMP0000093,OUTBOUND,VND0000014,FAILED,238,Asia/Kolkata,161,False,1,1,1,1,1,0,account_master,BRW0001678,1,0,BRW0008149,1,2026-06-24 06:04:39
CALL0000162,ACC0021622,2026-07-07 06:34:54,AGT0000862,CMP0000120,OUTBOUND,VND0000004,ANSWERED,682,UTC,162,False,1,1,1,1,1,0,account_master,BRW0004190,1,0,BRW0010683,1,2026-07-07 06:34:54
CALL0000163,ACC0029861,2026-03-23 18:07:34,AGT0000729,CMP0000020,OUTBOUND,VND0000012,NO_ANSWER,376,Asia/Kolkata,163,False,1,1,1,1,1,0,account_master,BRW0008366,1,0,BRW0001407,1,2026-03-23 12:37:34
CALL0000164,ACC0024427,2026-07-30 16:37:33,AGT0000936,CMP0000082,OUTBOUND,VND0000011,NO_ANSWER,791,Asia/Kolkata,164,False,1,1,1,1,1,0,account_master,BRW0000589,1,0,BRW0011279,1,2026-07-30 11:07:33
CALL0000165,ACC0009144,2026-04-10 09:29:09,AGT0000945,CMP0000032,OUTBOUND,VND0000009,ANSWERED,523,Asia/Dubai,165,False,1,1,1,1,1,0,account_master,BRW0001695,1,0,BRW0007846,1,2026-04-10 05:29:09
CALL0000166,ACC0029866,2026-06-25 19:35:45,AGT0000735,CMP0000011,OUTBOUND,VND0000007,ANSWERED,653,UTC,166,False,1,1,1,1,1,0,account_master,BRW0008793,1,0,BRW0002550,1,2026-06-25 19:35:45
CALL0000167,ACC0019787,2026-06-07 19:11:38,AGT0000237,CMP0000107,OUTBOUND,VND0000003,NO_ANSWER,287,UTC,167,False,1,1,1,1,1,0,account_master,BRW0005763,1,0,BRW0009457,1,2026-06-07 19:11:38
CALL0000168,ACC0018319,2026-03-15 17:41:13,AGT0000796,CMP0000084,OUTBOUND,VND0000006,ANSWERED,678,UTC,168,False,1,1,1,1,1,0,account_master,BRW0007289,1,0,BRW0005991,1,2026-03-15 17:41:13
CALL0000169,ACC0022608,2026-07-26 08:29:53,AGT0000372,CMP0000082,OUTBOUND,VND0000012,VOICEMAIL,124,Asia/Dubai,169,False,1,1,1,1,1,0,account_master,BRW0006741,1,0,BRW0007551,1,2026-07-26 04:29:53
CALL0000170,ACC0012611,2026-01-19 13:34:43,AGT0000385,CMP0000078,OUTBOUND,VND0000001,BUSY,814,UTC,170,False,1,1,1,1,1,0,account_master,BRW0011501,1,0,BRW0003967,1,2026-01-19 13:34:43
CALL0000171,ACC0005440,2026-02-27 00:25:36,AGT0000643,CMP0000086,OUTBOUND,VND0000006,VOICEMAIL,607,UTC,171,False,1,1,1,1,1,0,account_master,BRW0004920,1,0,BRW0002327,1,2026-02-27 00:25:36
CALL0000172,ACC0004865,2026-01-17 14:43:02,AGT0000272,CMP0000109,OUTBOUND,VND0000009,ANSWERED,440,Asia/Dubai,172,False,1,1,1,1,1,0,account_master,BRW0002672,1,0,BRW0007988,1,2026-01-17 10:43:02
CALL0000173,ACC0018376,2026-07-09 09:54:00,AGT0000488,CMP0000100,OUTBOUND,VND0000013,FAILED,97,Asia/Kolkata,173,False,1,1,1,1,1,0,account_master,BRW0009690,1,0,BRW0001682,1,2026-07-09 04:24:00
CALL0000174,ACC0013328,2026-06-07 21:25:21,AGT0000165,CMP0000041,OUTBOUND,VND0000005,ANSWERED,244,Asia/Dubai,174,False,1,1,1,1,1,0,account_master,BRW0002632,1,0,BRW0005763,1,2026-06-07 17:25:21
CALL0000175,ACC0011120,2026-06-09 13:29:35,AGT0000554,CMP0000078,INBOUND,VND0000011,FAILED,462,UTC,175,False,1,1,1,1,1,0,account_master,BRW0005851,1,0,BRW0000953,1,2026-06-09 13:29:35
CALL0000176,ACC0005536,2026-02-13 05:30:07,AGT0000540,CMP0000072,OUTBOUND,VND0000006,VOICEMAIL,231,UTC,176,False,1,1,1,1,1,0,account_master,BRW0007693,1,0,BRW0005061,1,2026-02-13 05:30:07
CALL0000177,ACC0002132,2026-05-27 10:48:07,AGT0000030,CMP0000012,OUTBOUND,VND0000008,FAILED,885,Asia/Dubai,177,False,1,1,1,1,1,0,account_master,BRW0004803,1,0,BRW0007731,1,2026-05-27 06:48:07
CALL0000178,ACC0019968,2026-08-04 03:39:40,AGT0000380,CMP0000002,OUTBOUND,VND0000003,NO_ANSWER,16,UTC,178,False,1,1,1,1,1,0,account_master,BRW0010240,1,0,BRW0011997,1,2026-08-04 03:39:40
CALL0000179,ACC0025860,2026-06-28 23:48:30,AGT0000117,CMP0000079,OUTBOUND,VND0000014,ANSWERED,138,UTC,179,False,1,1,1,1,1,0,account_master,BRW0002024,1,0,BRW0002831,1,2026-06-28 23:48:30
CALL0000180,ACC0003866,2026-06-20 13:24:27,AGT0000425,CMP0000055,OUTBOUND,VND0000001,VOICEMAIL,310,UTC,180,False,1,1,1,1,1,0,account_master,BRW0000498,1,0,BRW0005464,1,2026-06-20 13:24:27
CALL0000181,ACC0027971,2026-05-27 04:35:43,,CMP0000003,OUTBOUND,VND0000002,VOICEMAIL,35,Asia/Kolkata,181,False,1,1,1,0,1,0,account_master,BRW0006184,1,0,BRW0002797,1,2026-05-26 23:05:43
CALL0000182,ACC0005685,2026-06-11 23:42:31,AGT0000280,CMP0000081,OUTBOUND,VND0000011,BUSY,436,Asia/Kolkata,182,False,1,1,1,1,1,0,account_master,BRW0002688,1,0,BRW0009126,1,2026-06-11 18:12:31
CALL0000183,ACC0009409,2026-05-16 07:43:54,AGT0000757,CMP0000073,INBOUND,VND0000004,NO_ANSWER,450,UTC,183,False,1,1,1,1,1,0,account_master,BRW0006106,1,0,BRW0011287,1,2026-05-16 07:43:54
CALL0000184,ACC0007139,2026-06-07 09:29:50,AGT0000299,CMP0000065,OUTBOUND,VND0000002,ANSWERED,59,Asia/Kolkata,184,False,1,1,1,1,1,0,account_master,BRW0007598,1,0,BRW0000120,1,2026-06-07 03:59:50
CALL0000185,ACC0026551,2026-08-05 21:05:18,AGT0000347,CMP0000049,OUTBOUND,VND0000003,BUSY,330,Asia/Dubai,185,False,1,1,1,1,1,0,account_master,BRW0000265,1,0,BRW0009331,1,2026-08-05 17:05:18
CALL0000186,ACC0012773,2026-06-02 07:10:39,AGT0000127,CMP0000015,OUTBOUND,VND0000014,FAILED,257,Asia/Dubai,186,False,1,1,1,1,1,0,account_master,BRW0010607,1,0,BRW0002886,1,2026-06-02 03:10:39
CALL0000187,ACC0016422,2026-01-23 22:48:57,AGT0000337,CMP0000086,OUTBOUND,VND0000008,NO_ANSWER,38,Asia/Kolkata,187,False,1,1,1,1,1,0,account_master,BRW0006164,1,0,BRW0006392,1,2026-01-23 17:18:57
CALL0000188,ACC0028308,2026-02-28 23:00:15,AGT0000411,CMP0000064,OUTBOUND,VND0000015,NO_ANSWER,84,Asia/Kolkata,188,False,1,1,1,1,1,0,account_master,BRW0008050,1,0,BRW0000434,1,2026-02-28 17:30:15
CALL0000189,ACC0028550,2026-02-15 14:18:44,AGT0000380,CMP0000035,OUTBOUND,VND0000012,FAILED,568,Asia/Dubai,189,False,1,1,1,1,1,0,account_master,BRW0008339,1,0,BRW0006034,1,2026-02-15 10:18:44
CALL0000190,ACC0005314,2026-07-04 06:25:32,AGT0000867,CMP0000024,OUTBOUND,VND0000008,BUSY,223,Asia/Dubai,190,False,1,1,1,1,1,0,account_master,BRW0005393,1,0,BRW0006093,1,2026-07-04 02:25:32
CALL0000191,ACC0021738,2026-06-23 02:32:19,AGT0000782,CMP0000015,OUTBOUND,VND0000014,NO_ANSWER,813,UTC,191,False,1,1,1,1,1,0,account_master,BRW0008272,1,0,BRW0005296,1,2026-06-23 02:32:19
CALL0000192,ACC0019289,2026-04-14 07:52:11,AGT0000753,CMP0000035,OUTBOUND,VND0000004,ANSWERED,328,UTC,192,False,1,1,1,1,1,0,account_master,BRW0003835,1,0,BRW0000695,1,2026-04-14 07:52:11
CALL0000193,ACC0003607,2026-07-10 00:40:25,AGT0000564,CMP0000061,OUTBOUND,VND0000014,FAILED,393,UTC,193,False,1,1,1,1,1,0,account_master,BRW0003394,1,0,BRW0003520,1,2026-07-10 00:40:25
CALL0000194,ACC0009478,2026-01-13 14:33:25,AGT0000395,CMP0000091,OUTBOUND,VND0000004,BUSY,459,UTC,194,False,1,1,1,1,1,0,account_master,BRW0006761,1,0,BRW0008020,1,2026-01-13 14:33:25
CALL0000195,ACC0005916,2026-02-04 05:44:37,AGT0000563,CMP0000012,OUTBOUND,VND0000002,VOICEMAIL,354,Asia/Dubai,195,False,1,1,1,1,1,0,account_master,BRW0008380,1,0,BRW0000547,1,2026-02-04 01:44:37
CALL0000196,ACC0003310,2026-01-26 23:03:13,AGT0000401,CMP0000046,OUTBOUND,VND0000009,VOICEMAIL,85,Asia/Dubai,196,False,1,1,1,1,1,0,account_master,BRW0006178,1,0,BRW0006378,1,2026-01-26 19:03:13
CALL0000197,ACC0001323,2026-03-22 16:54:18,,CMP0000039,OUTBOUND,VND0000015,NO_ANSWER,352,Asia/Kolkata,197,False,1,1,1,0,1,0,account_master,BRW0007695,1,0,BRW0000116,1,2026-03-22 11:24:18
CALL0000198,ACC0029575,2026-06-03 20:38:29,AGT0000795,CMP0000083,OUTBOUND,VND0000001,ANSWERED,745,Asia/Kolkata,198,False,1,1,1,1,1,0,account_master,BRW0000054,1,0,BRW0006661,1,2026-06-03 15:08:29
CALL0000199,ACC0012834,2026-07-31 00:27:39,AGT0000730,CMP0000117,OUTBOUND,VND0000011,FAILED,262,Asia/Kolkata,199,False,1,1,1,1,1,0,account_master,BRW0008263,1,0,BRW0005867,1,2026-07-30 18:57:39
CALL0000200,ACC0019428,2026-05-04 18:56:13,AGT0000801,CMP0000075,OUTBOUND,VND0000011,FAILED,283,UTC,200,False,1,1,1,1,1,0,account_master,BRW0008403,1,0,BRW0010200,1,2026-05-04 18:56:13
CALL0000201,ACC0012733,2026-01-27 09:39:40,AGT0000584,CMP0000010,OUTBOUND,VND0000003,VOICEMAIL,389,UTC,201,False,1,1,1,1,1,0,account_master,BRW0003347,1,0,BRW0007105,1,2026-01-27 09:39:40
CALL0000202,ACC0010657,2026-07-21 04:15:52,AGT0000753,CMP0000007,OUTBOUND,VND0000012,FAILED,251,Asia/Dubai,202,False,1,1,1,1,1,0,account_master,BRW0004229,1,0,BRW0006732,1,2026-07-21 00:15:52
CALL0000203,ACC0026215,2026-04-12 22:56:07,AGT0000832,CMP0000053,OUTBOUND,VND0000010,ANSWERED,609,UTC,203,False,1,1,1,1,1,0,account_master,BRW0005174,1,0,BRW0003913,1,2026-04-12 22:56:07
CALL0000204,ACC0021761,2026-07-24 18:16:55,AGT0000737,CMP0000011,OUTBOUND,VND0000009,BUSY,598,UTC,204,False,1,1,1,1,1,0,account_master,BRW0011605,1,0,BRW0000193,1,2026-07-24 18:16:55
CALL0000205,ACC0002782,2026-06-15 05:49:54,AGT0000841,CMP0000057,OUTBOUND,VND0000012,NO_ANSWER,834,Asia/Dubai,205,False,1,1,1,1,1,0,account_master,BRW0011601,1,0,BRW0005002,1,2026-06-15 01:49:54
CALL0000206,ACC0009643,2026-03-25 20:16:01,AGT0000336,CMP0000040,OUTBOUND,VND0000004,ANSWERED,240,Asia/Kolkata,206,False,1,1,1,1,1,0,account_master,BRW0009333,1,0,BRW0004540,1,2026-03-25 14:46:01
CALL0000207,ACC0027352,2026-04-23 13:12:37,AGT0000694,CMP0000076,OUTBOUND,VND0000004,NO_ANSWER,738,Asia/Dubai,207,False,1,1,1,1,1,0,account_master,BRW0000953,1,0,BRW0001145,1,2026-04-23 09:12:37
CALL0000208,ACC0014139,2026-06-09 03:51:16,AGT0000330,CMP0000110,OUTBOUND,VND0000012,FAILED,2,UTC,208,False,1,1,1,1,1,0,account_master,BRW0010886,1,0,BRW0010996,1,2026-06-09 03:51:16
CALL0000209,ACC0010736,2026-02-01 21:02:42,AGT0000949,CMP0000095,OUTBOUND,VND0000002,VOICEMAIL,663,Asia/Dubai,209,False,1,1,1,1,1,0,account_master,BRW0009807,1,0,BRW0003662,1,2026-02-01 17:02:42
CALL0000210,ACC0012919,2026-06-07 10:00:20,AGT0000342,CMP0000038,OUTBOUND,VND0000009,NO_ANSWER,195,Asia/Dubai,210,False,1,1,1,1,1,0,account_master,BRW0000274,1,0,BRW0009932,1,2026-06-07 06:00:20
CALL0000211,ACC0023084,2026-02-21 02:29:25,AGT0000777,CMP0000114,OUTBOUND,VND0000014,NO_ANSWER,179,UTC,211,False,1,1,1,1,1,0,account_master,BRW0006292,1,0,BRW0000197,1,2026-02-21 02:29:25
CALL0000212,ACC0011111,2026-06-25 21:16:55,AGT0000144,CMP0000051,OUTBOUND,VND0000004,FAILED,84,Asia/Dubai,212,False,1,1,1,1,1,0,account_master,BRW0003414,1,0,BRW0006465,1,2026-06-25 17:16:55
CALL0000213,ACC0023352,2026-06-12 19:53:53,AGT0000650,CMP0000018,OUTBOUND,VND0000004,ANSWERED,580,Asia/Kolkata,213,False,1,1,1,1,1,0,account_master,BRW0007776,1,0,BRW0010701,1,2026-06-12 14:23:53
CALL0000214,ACC0019805,2026-01-30 16:23:55,AGT0000890,CMP0000027,OUTBOUND,VND0000005,ANSWERED,521,UTC,214,False,1,1,1,1,1,0,account_master,BRW0010617,1,0,BRW0006544,1,2026-01-30 16:23:55
CALL0000215,ACC0026678,2026-01-10 06:00:44,AGT0000673,CMP0000064,OUTBOUND,VND0000004,NO_ANSWER,27,UTC,215,False,1,1,1,1,1,0,account_master,BRW0005745,1,0,BRW0009751,1,2026-01-10 06:00:44
CALL0000216,ACC0027946,2026-02-25 11:07:05,AGT0000005,CMP0000015,OUTBOUND,VND0000011,VOICEMAIL,269,Asia/Dubai,216,False,1,1,1,1,1,0,account_master,BRW0004677,1,0,BRW0004168,1,2026-02-25 07:07:05
CALL0000217,ACC0026687,2026-05-06 07:33:18,AGT0000504,CMP0000119,OUTBOUND,VND0000004,VOICEMAIL,303,UTC,217,False,1,1,1,1,1,0,account_master,BRW0005347,1,0,BRW0002392,1,2026-05-06 07:33:18
CALL0000218,ACC0027944,2026-02-26 00:15:46,AGT0000458,CMP0000006,OUTBOUND,VND0000012,ANSWERED,526,Asia/Dubai,218,False,1,1,1,1,1,0,account_master,BRW0008875,1,0,BRW0009944,1,2026-02-25 20:15:46
CALL0000219,ACC0019527,2026-02-26 20:06:55,AGT0000955,CMP0000037,OUTBOUND,VND0000007,BUSY,357,UTC,219,False,1,1,1,1,1,0,account_master,BRW0010099,1,0,BRW0007911,1,2026-02-26 20:06:55
CALL0000220,ACC0007507,2026-06-08 08:32:48,AGT0000743,CMP0000096,OUTBOUND,VND0000002,FAILED,172,UTC,220,False,1,1,1,1,1,0,account_master,BRW0011644,1,0,BRW0009206,1,2026-06-08 08:32:48
